AA,_COUNT,COUNT,PROB,CHI1,CHI2,CHI3,CHI4,CHI1Sig,CHI2Sig,CHI3Sig,CHI4Sig
ARG,7,885,0.007909604519774011,62.79913040658034,172.89643264674982,69.28070685380952,-177.69137566015414,11.689667041174348,20.114569497100014,9.107156829705032,17.832141687958995
ARG,10,885,0.011299435028248588,59.744790033081316,-179.13363518969513,-170.35200247761182,85.8229303475688,10.872175557547942,11.513488100396154,21.399799308652014,8.16526453527869
ARG,9,885,0.010169491525423728,67.70290863038149,175.55161415038015,178.81167543280603,176.6256283291342,10.405661996115695,16.379526677624476,9.477071780687949,11.70662577663174
ARG,12,885,0.013559322033898305,64.22405061806727,176.18408055956164,-171.55594835304365,-82.61658315741361,7.504952594736201,6.669026183976514,9.818563431739063,7.083928588824841
ARG,12,885,0.013559322033898305,71.44638800360477,-175.22467165340336,-78.12580463732205,-177.5696664593805,8.957366203203755,10.144852268123412,13.243684589243921,15.964032746807774
ARG,5,885,0.005649717514124294,55.231795635621715,-176.058194660796,-50.601889846186154,-82.16065452386961,10.16766202382233,11.184030653152972,8.632986209794218,9.63492954312216
ARG,5,885,0.005649717514124294,-172.2460704712236,58.62060949550343,58.50237670252314,87.77262647330211,6.3539119126312835,18.551075742093335,10.564933383595266,10.178030814054319
ARG,7,885,0.007909604519774011,171.75028799085644,55.926574374416376,73.38748049224596,178.21311528112287,6.114786039081129,12.974571490101813,15.423702062989053,12.977230225838811
ARG,11,885,0.012429378531073447,176.67397048615067,67.84750261343792,171.00504894349294,90.13089694500835,6.912431987135421,7.840059499110638,8.879216738417396,11.260209267015668
ARG,10,885,0.011299435028248588,-177.04674499630454,72.59288308532332,178.0907505139746,178.17189266505042,11.163656856068739,11.913678715000307,10.057322005212692,9.772094168550293
ARG,22,885,0.024858757062146894,-178.0287449674529,179.41827028746056,63.03557585028933,80.96463176783104,6.621892269005299,6.742024136615339,9.15785706540128,9.16372384147178
ARG,20,885,0.022598870056497175,-172.0895145390582,173.8140233147817,65.72401545824965,-166.7310101477255,8.52355981612412,16.8542652185783,7.406867097792506,16.4046023993764
ARG,9,885,0.010169491525423728,-174.76289109929846,-179.39308773656634,70.23128167548106,-108.68522860228207,5.8095822783618685,12.210652235009096,12.427948756415022,6.7701901497412065
ARG,16,885,0.01807909604519774,-172.48103296488043,175.56996519485352,175.57917690740348,75.1736106865866,7.6240854630709265,12.186571511100876,19.630856739117945,11.571663421014621
ARG,24,885,0.02711864406779661,-173.6933043330577,175.90891764331116,178.75922006575982,178.82395151495257,13.56258600133244,14.00998544486378,10.258979539613819,11.80368221637281
ARG,22,885,0.024858757062146894,-175.84448610385908,176.11938216363714,174.9287601698373,-94.82272958940213,8.775974332665186,9.489804691825965,16.319657289732568,11.530123737124887
ARG,12,885,0.013559322033898305,-166.375882393261,177.9089708883962,-69.07685762837716,103.63276652099559,12.902613249328125,8.626708322512268,15.552874443113373,9.98424624071975
ARG,25,885,0.02824858757062147,-171.67638664744985,177.10810183511697,-65.99609257388161,170.15546554690363,10.695680161092097,11.994809551212894,9.804399140523337,16.98429814277228
ARG,21,885,0.023728813559322035,-171.54202759441162,-176.6793401266434,-62.35049063363645,-82.5440536516009,11.63956428553328,8.911942396805713,6.637885061325768,9.015236915438365
ARG,23,885,0.02598870056497175,-67.86327119547863,179.71066702880995,66.27070731308062,84.2735402232476,8.257355200338132,9.530106790171272,13.705149238413346,11.142571574571758
ARG,27,885,0.030508474576271188,-70.35648416194094,173.76592257645626,66.34593633416415,-163.90663289502675,10.093634264063224,13.720894186101601,8.322743477259072,18.405412493791534
ARG,8,885,0.00903954802259887,-74.22831617070945,178.55670770969516,59.612598928068984,-106.32575041904063,12.95369724393082,12.006298290265416,8.381726403948946,7.926246323179254
ARG,37,885,0.04180790960451977,-66.77502035000323,-177.5109962062873,-179.9637387632469,85.18207137398966,7.275462958003831,13.697114429714686,9.377699465297294,9.460390172271296
ARG,74,885,0.08361581920903954,-69.10831322247061,-179.59370149240243,-178.22567843981437,178.51771978177274,9.007167793624406,10.177215781934882,11.92708481377964,13.834293057077423
ARG,26,885,0.02937853107344633,-67.68997389569158,-177.53952639898745,-176.90856821667887,-86.93919944900219,7.978223645951118,7.7699310673391295,9.309107012177538,9.357264927738616
ARG,12,885,0.013559322033898305,-74.6378327638825,-174.2792266183129,-80.7814977172559,103.57512764237859,13.360698585585228,7.411535843204718,8.744910795693126,4.945309825826288
ARG,50,885,0.05649717514124294,-68.49912189699772,-176.5000019893781,-63.818672592924834,175.27348819221584,9.26402969794788,16.729444727777608,11.121611595777345,14.58632552658033
ARG,39,885,0.04406779661016949,-70.7880081002096,-167.53659675736913,-63.20771867603665,-85.3116210379806,8.425625534611852,7.287880240861479,7.7592111893537705,10.1548305793836
ARG,6,885,0.006779661016949152,-92.052937868824,-95.69191765575478,72.42780972310463,166.8163809232943,23.64313151956868,13.624479334850772,9.810266153776402,10.455841470489931
ARG,14,885,0.015819209039548022,-56.73356749914468,-61.83830337380113,176.83030535752326,83.32581528829523,7.394022365242974,6.958251590405798,11.242753467315131,10.02281172355138
ARG,22,885,0.024858757062146894,-61.89073451035611,-70.2064069949812,-176.00516910235703,-172.79262678666538,9.54580554448691,10.773569822636153,7.9903961490449955,10.33730054669264
ARG,11,885,0.012429378531073447,-62.60013269674569,-74.02935754177703,178.2413074867145,-77.41078361409105,10.351730859841956,11.640329699594371,8.308104039249235,8.081359079439855
ARG,13,885,0.014689265536723164,-59.57619875354587,-79.5134819401183,-69.24171610035947,168.38577443716724,8.881834730216164,10.406662027254598,12.431040656245035,11.955350724568724
ARG,220,885,0.24858757062146894,-0.0030765548654161632,-0.001884958555166264,-0.013573856478960436,-0.0010223714154678253,0.44198614180200035,0.3243192615216695,0.7294101359554552,0.3137527620262665
LYS,5,754,0.006631299734748011,61.90656249467369,-176.1149543377212,67.12423021873519,175.18946950581773,9.256006743092346,9.973457689281426,9.626177325503328,15.15748231436315
LYS,17,754,0.022546419098143235,60.54525270783708,-177.64738496652038,-176.5724841625981,179.08348110140992,7.102742247089593,7.355363712611604,10.110028462057985,6.440150201988686
LYS,6,754,0.007957559681697613,60.873534170663945,-174.9356264690419,-171.20500591208148,-67.91105597425096,11.158014162758487,15.490161549364448,6.961402682090911,3.902862870367329
LYS,8,754,0.010610079575596816,62.833644598593324,-176.2314532642932,-67.30579105138568,175.27999761642175,8.840580346388151,14.622082185439806,12.467928521712734,8.005380748360967
LYS,8,754,0.010610079575596816,178.43925131440284,69.78018264104134,162.55846643176068,56.60658500670087,8.476923086714821,11.622484554882625,11.968298171094306,17.18006616522244
LYS,17,754,0.022546419098143235,-174.78906142009552,71.45672124249892,175.43492012731278,171.33966438465723,7.4267288715587165,12.62692989946342,9.566808781691869,8.444642657761287
LYS,5,754,0.006631299734748011,-176.87199601655155,66.28740847042127,166.18406446697145,-52.78955745001746,5.130517787104919,2.3227193624722964,8.108716795315358,3.8032145366275194
LYS,18,754,0.023872679045092837,-175.18938355253835,177.1574747232101,67.72937773780204,177.32221076825428,8.191627778558235,12.233752236940989,10.893145264861996,9.153805641412404
LYS,17,754,0.022546419098143235,-172.55188486085316,175.5069588838251,-177.79527968285169,64.80466810020687,7.693106529342874,12.553111840979572,9.729272306761432,10.499363507958378
LYS,52,754,0.06896551724137931,-176.25421599329212,175.72383251964655,-177.81979886385935,-179.67877237453524,6.660211693316912,8.830201618337316,8.342957103949198,8.843922648076159
LYS,22,754,0.029177718832891247,-176.96532208881578,176.51205593695434,177.20985743055175,-70.62729199156108,8.236269752200666,11.002165367420405,9.06014757331734,9.052116992100828
LYS,13,754,0.017241379310344827,-167.46307802295624,177.72205990989713,-69.06086526616627,178.26610500487996,12.76246227713967,15.149322322094616,11.402575251304166,8.799675276137437
LYS,11,754,0.014588859416445624,-169.8773687850133,-173.75451232271905,-73.47281042420603,-74.24551329907798,8.846912962316575,13.200623614687258,17.824335668589022,18.862566199878298
LYS,13,754,0.017241379310344827,-89.81079123792627,80.82843585687134,177.79363641672893,177.55545410448258,12.492255105481224,16.885419543950213,12.86810058693242,15.451802596563189
LYS,7,754,0.009283819628647215,-66.05382259238901,175.7502880330322,76.57446815191645,71.50639698923227,6.5916716951458625,6.045798528214799,9.880522566454884,5.9231049024168225
LYS,20,754,0.026525198938992044,-68.79703553699916,175.32964086431417,73.36579455517308,177.46405888168655,13.33259423873869,15.540029385972295,11.516354740920772,16.65087980518307
LYS,22,754,0.029177718832891247,-66.60576910100131,-174.7109265524193,173.74586217990574,66.37180022080042,6.513752098212665,8.058234133902593,12.100248767745883,11.167189632831631
LYS,89,754,0.11803713527851459,-68.35448230574356,179.44219577458193,-179.06758970065346,-178.68701189760307,8.300823120493591,8.77084776565213,8.836110391369424,6.896470118319677
LYS,19,754,0.025198938992042442,-60.69376433919645,-171.94496541577513,179.16671091007376,-61.73474257414788,5.877844150392195,7.392427211420734,7.532419777979869,16.10607479816622
LYS,10,754,0.013262599469496022,-73.26256606418798,-170.8490495735762,-75.00907557861719,-178.24184529811663,10.57786352224298,9.24757181447295,8.167458596769455,4.397880700161348
LYS,11,754,0.014588859416445624,-61.910440961613155,-172.00746168357256,-78.6050827571257,-65.33767581716927,8.188035338276071,16.324046350421202,7.88219519138201,21.328065085733204
LYS,10,754,0.013262599469496022,-62.21302758099971,-77.65597130898533,-175.79253121479692,63.59949682013076,5.976834332297061,14.757231508162063,4.943644943946706,10.378255649836516
LYS,32,754,0.042440318302387266,-61.23709072247917,-64.97902978555952,179.36654306588608,179.55424824583736,8.13115436748899,10.875858428525838,7.676155230470558,9.834238078965562
LYS,16,754,0.021220159151193633,-64.82078955560453,-66.03743627868673,-177.13279126911297,-65.63750000312983,4.900244837329456,10.324877918797437,11.028929174631784,10.967972918575969
