AA,_COUNT,COUNT,PROB,CHI1,CHI2,CHI3,CHI4,CHI1Sig,CHI2Sig,CHI3Sig,CHI4Sig
ARG,7,4556,0.0015364354697102723,55.244937891108236,94.71746798116958,173.54176027478286,174.98391404016752,10.54013755766998,12.895306033718073,15.102035049492489,10.912630477423404
ARG,26,4556,0.005706760316066725,67.24247848528466,178.02518868020354,65.47571809011966,89.57227076719613,13.016783660722025,9.593306613593748,12.958590656067953,9.54514077206191
ARG,41,4556,0.008999122036874451,68.0526924144199,-179.24912682470531,62.06089761582431,-175.117280769868,10.826737632717514,12.957252284387568,12.73680765055332,11.102253379398734
ARG,15,4556,0.003292361720807726,66.05371781455223,-173.00243755128974,74.93408057114969,-105.68002483879178,9.673437169516957,14.47422735238711,13.763770409758566,7.789914424790597
ARG,71,4556,0.015583845478489903,66.26767117959766,-178.90557712405888,177.19454712143806,85.84342796904956,8.642565368724641,9.912122924670536,9.020129354996795,8.689141706787527
ARG,80,4556,0.01755926251097454,63.07661925171116,-179.65559720329938,178.48630344329356,-176.7678235668349,9.37436318526646,10.811511448213569,11.61603670521605,11.999345132063441
ARG,44,4556,0.009657594381035996,63.68644196172646,-177.37978592637933,-176.88914786650022,-84.38936336803762,4.676468720914754,10.60166322032856,9.061620664494765,8.187729158062547
ARG,45,4556,0.009877085162423178,59.823821241389524,178.81501658450895,-62.76605603757103,175.46986281416872,10.871289890665077,12.99495879614462,10.87480786438587,13.995950271609871
ARG,25,4556,0.005487269534679543,64.13514111269987,-179.81809170849988,-57.548498737807265,-85.75335321100992,10.636145337040023,14.242090259924437,18.442324087847556,18.137944643070423
ARG,6,4556,0.0013169446883230904,56.56756728815555,-86.34039376328418,-168.10689771152073,68.62336250780773,19.47719693989071,7.393162447356378,7.246967156178191,8.25991639159428
ARG,7,4556,0.0015364354697102723,68.45381604173062,-90.73741427119583,179.60343751456998,177.64582764069743,11.436079257388696,10.721402164464681,15.605423663882133,18.43542545645661
ARG,27,4556,0.005926251097453907,-174.86220276070898,66.05516611469525,63.76360090355777,83.11029848203823,9.626136097238073,8.286711473514362,12.9938262451894,8.84206536790269
ARG,40,4556,0.00877963125548727,-178.63454306188993,77.15376149967244,64.3509557630391,-177.13410122663745,11.929631834884752,14.220084721881465,9.57139996120841,11.172934632794917
ARG,52,4556,0.01141352063213345,-175.61493190949852,68.86459734547851,176.12471395465275,90.03904495287074,11.082620161388823,10.046185090516634,11.13561798591262,12.001203787841487
ARG,78,4556,0.017120280948200176,-177.19099749498798,64.25491878936346,177.4016255236225,175.02938102662515,10.38405772471507,8.70633795261543,11.324432908370158,13.959043596333942
ARG,43,4556,0.009438103599648815,-177.97206699548966,72.03557463865886,-175.74420147396052,-81.44979431950561,9.135347592369545,12.347059788818603,14.700988306991015,12.925395269744724
ARG,21,4556,0.0046093064091308165,-174.44129320388964,76.26032572253106,-80.66175346591476,169.8113531848754,9.62697600221859,13.151764580538861,15.688892654060686,9.978422631972322
ARG,10,4556,0.0021949078138718174,174.9347332699113,81.32572892534894,-81.9653086449655,-93.36733990578247,4.65586682688539,4.2698019063722725,25.402287466609557,22.467089119768737
ARG,156,4556,0.03424056189640035,-177.19681041041258,175.98065221076473,65.06563385997084,82.36609435509324,9.096836206582172,12.338887039038479,9.51870200647343,10.89958583449996
ARG,166,4556,0.036435469710272166,-173.61627117607503,177.97601037374534,63.8203879784179,-165.8446449134205,11.061803699773112,14.32163075395998,9.687434324423144,19.378116435421067
ARG,70,4556,0.015364354697102721,-172.7504451191923,175.13099846126383,70.05865887788877,-106.2685785957215,7.980384982095568,14.087835982591942,13.767183539821024,7.813751499337917
ARG,111,4556,0.024363476733977173,-178.09129571196874,178.27814980328318,175.63421660104757,83.44567261741223,9.344596669609114,12.962506725307282,13.2804625834152,10.640345458228882
ARG,210,4556,0.046093064091308165,-176.6857354385647,177.87478262089434,179.71249386626727,-178.3224622722315,9.228276536356859,11.328691240769642,10.823798031354674,12.641071108850564
ARG,142,4556,0.031167690956979806,-175.14796440052572,-179.558486774778,179.6687865699219,-86.5539894921161,8.897081448419213,11.278186387915941,13.756069154812915,11.37550427959467
ARG,79,4556,0.017339771729587356,-175.95721617930508,177.2111024603486,-67.28622168813472,107.14458546745344,11.61065530055413,8.757228946362403,12.378741989785233,5.88951182030357
ARG,176,4556,0.038630377524143986,-177.00570700744248,177.82862698065233,-66.48193806219072,171.33375364100357,10.14982012926619,13.668955048789336,11.686164282411779,18.448380597022965
ARG,131,4556,0.02875329236172081,-175.83296151242934,-179.74208746710627,-61.898556338668214,-83.79276615943219,9.173195780495819,9.694560013167708,13.024261790545323,11.420427663388514
ARG,10,4556,0.0021949078138718174,-172.42947008225832,-93.80258727941718,-170.87626068279488,59.03374158227449,11.418546207739968,3.6622892550856747,15.45610473797946,11.823257079109274
ARG,22,4556,0.004828797190517998,-167.39675025180952,-83.519354144627,179.60549862613018,-176.21271655062793,21.094820152583413,14.740307005934204,15.197226727358624,15.300707727207486
ARG,6,4556,0.0013169446883230904,-137.6984163782112,-81.62653939026936,174.78969563565303,-80.27932120903372,12.58887083767376,16.652021124831307,11.752495903477742,12.324536482312928
ARG,26,4556,0.005706760316066725,-155.02946610131343,-93.77800643251865,-67.46136121427291,173.32776723597715,13.405803582416358,12.422696141287052,16.406409715105408,15.618290045023947
ARG,14,4556,0.0030728709394205445,-172.06539036694085,-75.47852666395939,-40.12567906779964,-63.37666297301288,4.685005094018509,37.92324815272019,24.093920974925,32.31363385809792
ARG,8,4556,0.001755926251097454,-71.77740644117459,84.19328652564012,56.535062812450946,74.92885697528357,11.472467616690968,9.19601251187125,12.756502461990273,9.583102814823178
ARG,13,4556,0.0028533801580333624,-83.45016003867578,102.81518218703967,71.00124887218139,175.99114812218536,14.36447053350988,10.177615486472506,13.513090142132315,13.367949114376925
ARG,13,4556,0.0028533801580333624,-94.07443809810714,74.49506871754299,177.28415213900365,88.29223391175884,16.344942230939335,20.484685248656657,14.94240060072892,19.73601371297104
ARG,22,4556,0.004828797190517998,-83.10911711419693,76.48056684162195,176.41492882385907,169.554987376382,12.276015662997509,15.572817248113761,9.861358769988488,10.907731146644535
ARG,9,4556,0.001975417032484636,-78.58704234591477,98.91986735497792,-150.54518597616467,-78.73834094079913,16.771601018541617,9.96833542848461,18.30434439668754,11.370746292051187
ARG,155,4556,0.03402107111501317,-68.03701500923579,176.7239421013169,64.72132707587005,83.59553729228013,9.012877813576592,9.19549939925129,10.881019255192367,9.53230121087186
ARG,263,4556,0.0577260755048288,-66.24457199060494,178.75797611792893,64.61236675572415,-172.51068542882658,9.101200437136994,12.815100853756954,9.987118205162117,14.873239533628219
ARG,45,4556,0.009877085162423178,-64.3697794005228,179.39274118969428,74.01589811541642,-104.30921694102605,9.451448181032934,10.324340814628627,11.728034320165277,10.429238915511814
ARG,225,4556,0.04938542581211589,-67.85041456037003,-174.59852586161867,-179.30486766494377,87.65590032065603,7.681784496560548,12.625708042725458,12.605063775800765,11.556471878021803
ARG,409,4556,0.08977172958735734,-66.79562394353336,-179.6939264717551,-179.10829543084137,177.76628454764148,7.813290630581448,10.020410503435736,10.603196613765626,13.385948301993338
ARG,223,4556,0.048946444249341525,-67.9402120582643,179.18592439747073,-178.96561900381496,-83.79457635159866,7.361840668768257,10.580832006388786,11.869799913230075,11.039859928157307
ARG,56,4556,0.012291483757682178,-71.87987973097246,-172.50456975528027,-78.65722442247286,106.14263806691717,9.255245190231845,7.441374953857228,15.146163740420661,7.596101206397585
ARG,255,4556,0.055970149253731345,-69.38354789332958,179.79196744851683,-69.63711807464513,171.04740962232785,10.930559676597111,13.364640340757521,11.856841047044565,18.007008743957414
ARG,195,4556,0.04280070237050044,-70.08767275545459,-168.97910787450073,-63.79738274905313,-86.12549203688747,8.748920592931647,8.311171117588147,12.413266977783842,12.11056584003628
ARG,19,4556,0.004170324846356453,-65.20001790487072,-77.73504807950256,73.3703998290345,85.66302808276,7.3750662764694335,14.080282890894887,14.069720283559098,9.41156635332393
ARG,22,4556,0.004828797190517998,-62.72066674706274,-62.89011007220841,87.03895362405758,-156.20065197785706,4.850495248470375,15.06095274752414,14.718770383397747,14.568604958762263
ARG,52,4556,0.01141352063213345,-59.87477634859996,-67.27364169622268,179.54388253786317,82.63713245507107,9.53590914842432,12.89179462662351,14.987544788970848,10.643781390341376
ARG,122,4556,0.026777875329236173,-63.70602059651128,-70.21927326249873,179.6378608254293,-179.43953068353994,9.298796367773866,10.370387845235888,12.435280513343285,13.620493559947592
ARG,82,4556,0.017998244073748903,-66.29306413783267,-69.40239433340464,-177.18148254011984,-86.72684274655587,6.703929250110349,7.3437168292508765,8.867192987837862,9.845164264823724
ARG,10,4556,0.0021949078138718174,-58.34617247160462,-72.70994835037091,-75.5017276907229,98.69016035814585,11.641631725926954,6.869069634052882,15.430736190586833,13.425463671372484
ARG,74,4556,0.01624231782265145,-61.49874311138788,-69.00361291136355,-64.52016289141812,171.36868195095238,9.786799837826942,16.153480056166767,11.686780892539154,12.485032671182937
ARG,279,4556,0.061237928007023705,-7.3961018833145555,-6.869759338577429,-6.143691769648959,-5.873647338791629,20.58941896885678,21.32329417876381,18.567053831589035,23.28442334094672
LYS,11,5190,0.002119460500963391,67.83020263662375,94.56285095897633,174.82330686381326,177.91517289043952,8.912356475721843,12.85016510258556,9.873534069250688,6.071479739098222
LYS,14,5190,0.002697495183044316,62.930825416800175,174.13254585911514,65.44154257232132,65.07543658148721,10.419148416849655,11.430401752870997,7.73615446622638,9.204807594196598
LYS,48,5190,0.009248554913294798,58.80579128775088,178.45773064056513,65.57128834525,175.3166132946854,16.72235524607683,10.780494431144357,8.56152241211166,9.854023949583386
LYS,25,5190,0.004816955684007707,61.89905497484896,-178.71897364785104,179.04826410975184,61.61867060551088,14.197251020142375,11.072859124815784,9.815001726905711,11.869088027046004
LYS,120,5190,0.023121387283236993,62.977331255746414,179.90743646544556,-179.33029231455316,179.0575753288191,9.003822842268352,7.52606258999939,7.74444718907202,7.6827053340110405
LYS,38,5190,0.007321772639691715,63.574302208013066,178.24208101014662,-175.6078439291891,-66.70023602633296,7.887268636884476,9.612210454191668,10.777905411031515,9.748165550108679
LYS,36,5190,0.006936416184971098,65.34980916172549,-176.21983414013107,-68.32214867440369,-170.89297401757048,9.953045326584052,13.116770360120697,11.353545541082507,12.485808730702045
LYS,17,5190,0.0032755298651252407,59.068583477866405,-176.09506009892968,-75.47354179537574,-60.92885222548475,13.576285371512926,11.503639989487391,18.52569618626228,20.123170293426952
LYS,12,5190,0.0023121387283236996,-174.29278816259594,66.06649870358095,64.84876265149151,68.54156929978906,9.566506768924636,14.924681092533062,10.996125489312094,7.372266699435218
LYS,32,5190,0.006165703275529865,-176.6036898539304,64.57248815948445,68.47276476350645,179.34280410300357,8.283838558987242,13.50630375562421,7.792929226922126,8.544518455179595
LYS,40,5190,0.007707129094412331,-175.91503264894558,70.157231115155,177.43167283565242,61.26943099388815,9.928008385193095,13.650769177600345,15.161986183493182,8.160978035028368
LYS,134,5190,0.02581888246628131,-175.9482958730828,66.73544944579514,179.21911997974408,179.3743827046571,11.420814598873802,8.357045256238015,8.676485577564378,8.666516713733351
LYS,49,5190,0.009441233140655106,-176.25343875783875,66.21241453993414,178.26705926693714,-64.23728105681057,9.567690433358457,12.279999943644512,9.220811732588741,10.403476289576659
LYS,8,5190,0.0015414258188824663,-164.8658089571063,78.38733057535529,-80.58407701921843,172.1767328191137,14.804785246150761,16.81625334514548,9.124841628568582,7.711949961635614
LYS,36,5190,0.006936416184971098,-173.31586896681156,170.31763805005542,70.56153523670292,66.43732142155842,10.289300706953258,13.989594905367346,16.597621800825266,6.312770543886336
LYS,121,5190,0.023314065510597302,-172.53908204406213,174.599265220168,68.27325744665214,175.47321202529434,10.574058508423624,11.821073092203546,11.157986661287007,10.897180637638026
LYS,10,5190,0.0019267822736030828,-175.18949015055315,159.32220510684022,75.67837360110661,-75.11171830614262,6.620353995874128,12.73502277265445,13.959134400705754,12.640642363169132
LYS,146,5190,0.02813102119460501,-175.38699431581233,179.12421723119024,176.48502339220755,63.742976426345244,7.795655173082127,9.822294214234457,10.53572553605067,10.616489488069716
LYS,546,5190,0.10520231213872833,-175.7795112134198,178.16939972722042,179.5987386360995,-179.53282322424593,8.185303979830094,9.20873305863403,8.068963382687746,8.852886447884098
LYS,165,5190,0.031791907514450865,-174.68234618124382,178.00416331757938,-178.11238901223237,-64.43894114202917,10.276915567536838,11.161547406150863,11.607603296744214,10.819298912161695
LYS,11,5190,0.002119460500963391,-175.67837697657393,173.8885413001193,-71.68143713460103,68.34847920656156,10.229369583755407,9.55488184652706,8.905786091568261,11.396885517032993
LYS,154,5190,0.029672447013487476,-171.53350729566765,-177.44475790391294,-66.82596104641105,-178.9364655772906,10.533199419201274,13.50728675143921,11.130952828155898,10.190478273452442
LYS,61,5190,0.011753371868978806,-176.88908885518953,-177.32376871712214,-63.13446083362969,-59.86223813971152,8.889536525280157,11.920243336560523,25.759909581709998,26.255932926934864
LYS,22,5190,0.004238921001926782,-155.8901419168309,-82.25833117916432,-174.92061435093865,65.87859329052428,16.100853628228172,11.994225491102728,10.253196242630521,11.570311218472925
