AA,_COUNT,COUNT,PROB,CHI1,CHI2,CHI3,CHI4,CHI1Sig,CHI2Sig,CHI3Sig,CHI4Sig
ARG,7,3569,0.001961333706920706,55.244937891108236,94.71746798116958,173.54176027478286,174.98391404016752,10.54013755766998,12.895306033718073,15.102035049492489,10.912630477423404
ARG,17,3569,0.0047632390025217144,64.87592456656571,177.0980321895385,68.41857711018157,88.37155714158854,13.052381331410857,9.906937139894932,11.968311678398198,11.879303752989713
ARG,29,3569,0.008125525357242926,69.1360585230968,-176.22395093303527,61.11995470567215,-171.7055366879469,9.04306465177349,11.928673498910909,11.952955935471616,11.58905118473851
ARG,11,3569,0.0030820958251611096,67.60795931212027,-175.40912081963182,74.60128895726048,-107.12093063902897,9.1527275926679,17.758842233138452,14.18256818860459,8.577970921116174
ARG,54,3569,0.015130288596245448,67.1234388762068,-177.8228194672983,178.52779712072692,86.17361213027681,9.034912261600873,9.988913725597246,8.379905151212986,7.741895445577042
ARG,70,3569,0.019613337069207062,63.41751353470662,-178.2558547903884,178.93086367386252,-176.84609456574762,9.59009808996489,10.843949225104657,11.949969006724526,12.202186774498543
ARG,28,3569,0.007845334827682824,63.49700246295443,-176.01614220208938,-175.57371195582076,-84.03731975994715,3.857055183648448,12.013915437180671,7.774725120699666,8.875789603964023
ARG,32,3569,0.008966096945923228,63.2420201891879,179.16564210244601,-62.116309283649095,174.76699774483626,11.018278692986271,13.280061255625498,10.730614339515443,11.583467180583659
ARG,22,3569,0.006164191650322219,65.40252892262224,-179.53359987957825,-55.60991609635391,-83.0177928047112,10.497821872658687,15.581383246898742,19.291367081353997,20.104925691506182
ARG,6,3569,0.0016811431773606051,65.20932136308178,-87.47963236265649,-175.7832198958321,175.86753572777405,11.590931917729124,10.185359482280692,13.702269316602367,21.719495656528924
ARG,20,3569,0.005603810591202018,-175.60649205408777,67.36911968397997,62.70074971550427,83.453250453373,9.079938867913045,8.12874725732762,13.936316568928726,8.161412779471888
ARG,32,3569,0.008966096945923228,-178.96742085732322,76.58169783333442,62.77874382793283,-175.80543898128963,10.98197161447395,15.579214481962403,9.054369989151242,11.252719726640988
ARG,43,3569,0.012048192771084338,-175.60655168556545,69.4530127904575,177.81588549117785,89.27231176750888,11.698298627291258,10.48832970180272,11.49659218929701,11.87290228572826
ARG,65,3569,0.018212384421406557,-176.3478119252515,64.8147486596999,178.73760791588305,174.7799388443396,9.99958969570354,9.24888302588145,12.195822767208986,13.282572274376625
ARG,32,3569,0.008966096945923228,-177.2423655187462,69.98112005229957,-174.14817273162674,-79.41426387330084,9.484269634949102,10.8821932694167,14.122535141651495,14.973454548418276
ARG,13,3569,0.0036424768842813113,-175.7582295956593,75.28733865114904,-82.05089242148283,170.8724031240911,7.486894848980525,10.19677815793712,12.425276847231798,9.042523666240735
ARG,7,3569,0.001961333706920706,176.5059744319332,79.60968807032452,-88.44645853809357,-95.02545278520947,4.722022468434973,3.8170866695154033,13.760137415960116,18.833611345162687
ARG,124,3569,0.034743625665452506,-176.88585204068494,176.24051173665305,65.7355418075668,82.3637868279679,9.065085225270696,12.843260537337502,9.485069637979041,10.560036898571143
ARG,130,3569,0.036424768842813114,-173.46535296363743,177.76530001744803,63.791626757949125,-165.93692347628289,11.101085459319881,13.591070238414432,9.56275615373203,19.120734564333837
ARG,54,3569,0.015130288596245448,-172.56284325150557,176.23615974911564,69.78253661491269,-105.85815453817756,8.33688007063221,14.706011620554435,14.275262481708003,7.648671683558239
ARG,97,3569,0.027178481367329786,-178.926182178121,177.54248290161698,176.3246692517018,83.33733302420633,8.87978281950743,13.10786627580297,12.355034274847343,10.47959109031144
ARG,167,3569,0.04679181843653685,-176.72586919379447,178.08873976605543,179.4913284875503,-177.7481453357758,8.991825694452878,10.616200259226053,9.985254582184112,12.33394539597021
ARG,112,3569,0.031381339310731296,-175.12020572248116,-179.16726279079487,178.71378176167343,-85.9025145291853,8.813185642473004,10.950194803076279,13.655865855479542,11.119955617191904
ARG,63,3569,0.017652003362286353,-176.7761384392833,177.1864363191243,-67.07612908923682,107.59256551731623,11.950288122009825,8.128946854160239,12.861816468437237,5.879151485627553
ARG,125,3569,0.03502381619501261,-176.53720836591003,177.11945006016933,-65.07853365823556,171.12235307239845,10.596298016567752,13.587857061265678,11.688362466909352,17.690146238344095
ARG,105,3569,0.02942000560381059,-175.7668561733489,178.87821289256888,-61.75543830166784,-83.63483426789678,9.017128847310579,9.500324146771323,13.191917839168868,11.407696044558405
ARG,10,3569,0.002801905295601009,-172.42947008225832,-93.80258727941718,-170.87626068279488,59.03374158227449,11.418546207739968,3.6622892550856747,15.45610473797946,11.823257079109274
ARG,17,3569,0.0047632390025217144,-163.43249645601253,-79.61376643664507,179.391964891445,-169.56852167678866,22.57829569823353,17.14099927794116,14.407463418997935,12.048691257191374
ARG,5,3569,0.0014009526478005044,-140.44695773619375,-85.1479608934617,175.7030458582694,-81.47402473621214,14.83614607315691,19.225707342640426,14.332340589060358,14.61757445133758
ARG,21,3569,0.005884001120762118,-155.9851882315643,-95.30825765087879,-69.44378816532044,177.01015261494544,14.449786873095903,13.010226209123898,16.214351448163807,15.585050465084318
ARG,8,3569,0.002241524236480807,-169.84167939929605,-74.1840234707403,-39.1738239438428,-61.92388399077669,4.871990186698531,41.49998165067917,27.30671385417135,34.612326101646545
ARG,6,3569,0.0016811431773606051,-69.92884081182441,84.71291243762762,56.69191972985091,71.51631275611982,14.636929341965542,6.760497152632249,11.660771687620786,9.740284363122763
ARG,10,3569,0.002801905295601009,-84.88644013753112,108.39337549108346,76.0144240854021,-179.71983821573733,18.129437877859967,7.661857202676556,14.792165108318564,15.316468541889902
ARG,9,3569,0.0025217147660409078,-93.57461517456743,65.64730974051552,178.2637460143775,93.92468589042764,13.037515467041601,21.86975289560059,14.598675248006096,17.89279322701333
ARG,18,3569,0.0050434295320818156,-79.64671811387382,77.93798061478934,177.34627451241133,167.4528979386046,12.809236359564947,16.520047713826,9.223513288578443,9.648387535888514
ARG,7,3569,0.001961333706920706,-86.36388282415979,98.92338426247738,-156.5599070971584,-79.0789799600664,18.740174535965167,7.764114547917844,20.354404177740346,8.591616536186073
ARG,123,3569,0.03446343513589241,-68.13027596496028,176.33960153099986,65.02739462918159,83.38189065133028,8.911034560483575,9.05852975919246,11.390485776590586,9.2616278249117
ARG,211,3569,0.059120201737181285,-65.84476465368094,179.7108978315387,64.80816625316868,-173.29619762571505,8.936109345404196,12.851030601847356,9.757615366014868,14.504166738024049
ARG,34,3569,0.009526478005043429,-65.3998655200839,-178.55146755983813,73.81760923465893,-104.60290912849024,10.672360220398621,10.419483688407277,12.715706058845262,8.243603840490826
ARG,187,3569,0.052395629027738866,-68.41719759150003,-174.39576741420524,-178.43689896590362,88.4619809470058,7.9593907442699825,12.961273115314558,13.06996167400789,11.734386889870047
ARG,304,3569,0.08517792098627067,-65.8766224087509,-178.84789503844883,-179.8015097625542,178.49566168964748,7.539943698356496,9.600851085120423,9.949462258776029,13.012187821085709
ARG,176,3569,0.04931353320257775,-67.72041524957628,179.89299026770726,-179.3772822016339,-84.01622321153047,7.376599092400084,10.649695539504217,12.850020667686504,11.260339947132897
ARG,47,3569,0.01316895488932474,-71.4067286392017,-172.34035935940958,-79.39152081857763,105.46320260422371,8.752827202823713,6.848464257888992,15.106473693895085,7.489041769736111
ARG,199,3569,0.055757915382460076,-69.34936998179307,-178.9561617467241,-69.77887469821226,171.5961763863035,11.442329213825259,13.368073655670994,11.897204737063912,18.00139130101049
ARG,151,3569,0.04230876996357523,-70.52947905126211,-168.48350350943937,-63.6870792101753,-86.50815540685649,8.631520337895848,7.706833579934571,12.863752395576677,11.876285101787914
ARG,16,3569,0.004483048472961614,-65.56625629204652,-81.8931305463245,70.40936579855845,85.08180326274417,7.340319086337108,14.640324908939506,14.209708799733534,9.148358872640076
ARG,19,3569,0.005323620061641917,-62.86716769505257,-63.95137293067302,86.03664199439284,-154.86041889254298,4.396611934230632,12.833387418243749,13.088396745006394,14.19166001886867
ARG,37,3569,0.010367049593723731,-63.663169275834704,-67.66513546321076,178.805712267732,83.5846571762101,10.051692731160184,10.690222220414908,16.726655680206136,10.615563551643001
ARG,90,3569,0.025217147660409077,-64.16998761961311,-68.80554430637058,179.79331462297844,-177.3999253657666,9.906776607659982,10.989004162615542,13.120909523828107,12.70075746919312
ARG,64,3569,0.017932193891846457,-66.37054707395009,-69.01150197768416,-176.57454305412048,-87.7461396998645,6.883421458047718,7.654003702702589,8.108684172445626,9.310891603817968
ARG,7,3569,0.001961333706920706,-64.59967598994078,-75.13310256552433,-72.2884558745343,102.41443937014758,10.930693394094643,9.020544737751013,10.429064216238377,9.408853814215387
ARG,58,3569,0.016251050714485852,-62.05358405603012,-67.18672444196721,-63.31939114889813,171.65042955762425,9.75674731101779,16.007665902305497,10.70270202804407,10.988800802322098
