AA,PHI,PSI,_COUNT,COUNT,PROB,U_CHI1,U_CHI2,U_CHI3,U_CHI4,U_CHI1Sig,U_CHI2Sig,U_CHI3Sig,U_CHI4Sig
ARG,-60,-30,13,1173,0.011082693947144074,71.38771537882941,-173.91068030553592,177.65269527302513,-178.1194615973714,8.50782739033793,6.4674001479615635,6.922100691017053,17.672537723364304
ARG,-60,-30,11,1173,0.00937766410912191,62.130115120605616,-170.4180745701634,-177.42066854286662,-82.1370404596812,7.682679890672566,8.828837863091604,9.239712886155713,6.801441021203163
ARG,-60,-30,9,1173,0.0076726342710997444,62.03355182735132,-177.83334184789643,-66.52691607986621,157.09816216339013,12.249293079921069,11.265032663910315,4.664305664271135,19.43678720732312
ARG,-60,-30,8,1173,0.0068201193520886615,-170.69756537978665,58.490454318712366,57.16262045228078,83.65929271209866,10.390256085923514,12.28534506718097,8.604680696365568,8.957120395681608
ARG,-60,-30,11,1173,0.00937766410912191,174.76504701071082,51.57985558168223,59.72049042226261,-169.3384574641325,11.179793639623385,13.380397250002895,11.183033351250602,15.648415023702471
ARG,-60,-30,19,1173,0.01619778346121057,-178.429086887106,64.80371234841996,177.96563520580776,88.5230307023725,8.111415813560788,6.896566805468668,9.711867063584704,11.47978199540977
ARG,-60,-30,34,1173,0.028985507246376812,177.2123953025026,63.567985977203314,178.6088067933365,168.90294239663461,6.156037913187414,7.9397780389687105,9.365848677794984,13.220444092581698
ARG,-60,-30,20,1173,0.017050298380221655,-178.6393319589309,65.60738495689809,-171.4835458485535,-86.48016871424066,13.575254558089064,8.937336037541346,19.48129063538062,11.386183292680153
ARG,-60,-30,50,1173,0.042625745950554135,-176.98658677068238,-179.31810681956446,66.63590509562448,80.55568246650164,7.7239626488751005,10.211205341867238,11.062759829247094,7.295543284185657
ARG,-60,-30,49,1173,0.041773231031543054,-170.77334843877094,174.21159987286921,67.75353399109233,-166.07545499246982,12.952053306571099,15.654774593512842,11.66415437633605,19.665335403847266
ARG,-60,-30,17,1173,0.014492753623188406,-172.7333127277503,166.53707497484663,57.15962912943803,-110.37651317283596,13.021469093566285,10.786147592778821,13.463365503861,5.87958298112349
ARG,-60,-30,26,1173,0.02216538789428815,-178.67506415919527,-177.85068731385292,172.48650940361776,79.05720304677732,9.158486747178623,11.939504638705401,10.705712041824237,11.267004297651075
ARG,-60,-30,46,1173,0.0392156862745098,-176.61623445365055,174.24352400384996,178.90594014028085,178.2990501745261,9.161352271618131,9.10219134991738,9.453573969954833,13.398690105271587
ARG,-60,-30,39,1173,0.03324808184143223,-178.06411794242294,175.95728872580773,-177.9602575582237,-85.29352087761933,10.58820249180762,10.491944502289504,7.866993913403952,9.236145776051869
ARG,-60,-30,17,1173,0.014492753623188406,-172.0092080798179,177.60201313128852,-65.52801254288349,108.03799065412012,9.217619136819016,6.305212018151148,13.714814507229077,4.497873715742536
