AA	PHI	PSI	_COUNT	COUNT	PROB	B_CHI1	B_CHI2	B_CHI3	B_CHI4	B_CHI1Sig	B_CHI2Sig	B_CHI3Sig	B_CHI4Sig
ARG	-90	-30	6	178	0.033707865168539325	-58.9504320535377	-58.042097427903364	-67.95325331187082	171.2296447069483	6.16774647160922	14.192425938857994	9.022613750236724	6.626234565851442
ARG	-90	-30	10	178	0.056179775280898875	-27.962236612611093	-27.31549740719818	-16.99082977356788	-19.05829477872081	29.037658754677043	28.375929730851357	28.625393618688495	36.45783821151685
ARG	-90	0	8	137	0.058394160583941604	-59.14448715600826	-177.11744498558562	65.63416362860141	88.54680681801632	6.904783335397856	9.482822260414506	9.85578183344221	10.770354716920119
ARG	-90	0	16	137	0.11678832116788321	-64.74436320894945	177.3320864335172	61.38339120316658	-175.1872435697052	4.5415940446848015	16.823437785602515	11.789915941359082	19.228207640873375
ARG	-90	0	13	137	0.0948905109489051	-68.12362739673077	163.8112236795392	171.9613721778967	89.12202137491748	5.034912051131304	14.896854472038104	11.103842634555296	12.425129507530684
ARG	-90	0	20	137	0.145985401459854	-61.72596709244598	-179.83691856146154	176.9763861268861	179.00578987876636	5.01037689640883	11.154663386070004	11.397757628977821	16.314856900283843
ARG	-90	0	7	137	0.051094890510948905	-65.8491450403973	177.92188828799596	170.764700623734	-86.17815914954288	1.699501937346157	4.5880387925594635	11.944287234378214	10.295497079228682
ARG	-90	0	5	137	0.0364963503649635	-64.26220343303287	-171.93401777623257	-77.47046237232631	101.38593373453647	4.97442300011108	4.228218055345092	12.737813505818421	5.563099687279077
ARG	-90	0	5	137	0.0364963503649635	-60.040097822542975	-177.71581430564967	-65.40417659674044	170.90386641994957	13.400448421356852	23.435076684885637	23.31013664306716	14.960588831355375
ARG	-90	0	8	137	0.058394160583941604	-60.57167320095633	-166.88998563430914	-62.622358056361406	-92.47654048645244	11.354051898317127	14.568816356181337	12.77946806843277	13.513241165868822
ARG	-90	0	9	137	0.06569343065693431	-62.80256117792277	-68.12894408646171	-177.02487463065373	179.40235766989275	9.303202417138097	6.616275296325209	7.113801803079129	7.1018864752217095
ARG	-90	0	10	137	0.072992700729927	-16.395954641604643	-18.368816811261794	-16.038521533754167	-19.600371113849697	27.365574132251968	32.69087410155615	26.422399092597885	36.988354729933526
ARG	-90	90	5	24	0.20833333333333334	-1.926076259066118	-18.467355909898693	-16.29611502700016	-20.309880720252274	8.405224544290165	35.72501976278597	28.24956686116052	42.52407216217931
ARG	-90	120	8	126	0.06349206349206349	-178.72441667009124	165.84471783360857	59.16353263847188	81.33773182411495	4.792916603999892	6.965989932403966	5.094382197828692	12.061718842312656
ARG	-90	120	5	126	0.03968253968253968	-165.82084959048686	166.05230803344895	63.1585179198447	179.29725010152615	15.97710675723313	15.705100976469803	8.31140528069048	40.26053596227339
ARG	-90	120	10	126	0.07936507936507936	-173.2725465518667	-178.9491479434679	177.21436123850614	179.62700713846607	10.701245085716863	6.857014418566064	13.562199424174471	10.67185320645983
ARG	-90	120	8	126	0.06349206349206349	-172.9904487724766	-170.02524146719688	-175.86236798428453	-88.63594579685441	8.038572367708149	12.55582720413765	10.355534960312262	5.725836323887914
ARG	-90	120	8	126	0.06349206349206349	-172.55491826948708	171.0267934414893	-59.93738725677656	160.9938008469983	8.835773975735105	7.810720084924267	9.969388599587774	8.091813270290238
ARG	-90	120	7	126	0.05555555555555555	-65.68415471619831	169.5888650005967	60.838439870082176	-157.39940055138672	9.801064373725819	12.14942080420199	6.121356717135579	18.7735177948095
ARG	-90	120	9	126	0.07142857142857142	-61.13510414206309	176.48386415147544	171.69431611954047	-176.0078463896812	9.344701558850732	12.283741438660636	12.7796084476565	23.539062723812645
ARG	-90	120	10	126	0.07936507936507936	-61.425651209453676	176.34550270989513	-68.00150768381033	171.43119829586553	4.5610247267952015	11.548483201344386	10.593695732475885	13.19573143438823
ARG	-90	120	7	126	0.05555555555555555	-63.235826833663424	-173.48448228433597	-62.753038974850526	-89.85252375842052	8.260418346937543	3.4822283475640408	14.495528792051413	14.019338880075695
ARG	-90	120	10	126	0.07936507936507936	-19.08298270931148	-7.087738291943806	-4.558039577434846	-6.987437034170383	35.04356583716537	23.3458981705227	13.026949418912741	22.709344434434463
ARG	-90	150	6	146	0.0410958904109589	-170.2854426755855	-179.4920813132421	-68.49054770357087	-85.51651165474442	8.149871916574634	19.015102113741975	11.321097279800558	11.946593089291657
ARG	-90	150	5	146	0.03424657534246575	-60.37422578639068	-178.34653746168698	60.42077959019225	-174.5482926440919	2.4718576495578204	3.080723051036688	8.845769930548217	7.1073282434428915
