AA,PHI,PSI,_Count,Count,Prob,U_CHI1,U_CHI2,U_CHI3,U_CHI4,U_CHI1Sig,U_CHI2Sig,U_CHI3Sig,U_CHI4Sig
TYR,-120,-60,2,3,0.66666667,-56.83,-62.63,0.0,0.0,4.75,4.88,0.0,0.0
TYR,-120,-30,7,9,0.77777778,-58.62,-65.58,0.0,0.0,3.6,6.75,0.0,0.0
TYR,-120,0,5,7,0.71428571,-67.73,-71.42,0.0,0.0,9.79,16.04,0.0,0.0
TYR,-120,30,3,6,0.5,-69.77,89.77,0.0,0.0,1.21,8.22,0.0,0.0
TYR,-120,30,3,6,0.5,-60.43,-75.91,0.0,0.0,3.93,3.69,0.0,0.0
TYR,-120,120,2,14,0.14285714,170.98,65.49,0.0,0.0,4.82,18.28,0.0,0.0
TYR,-120,120,2,14,0.14285714,169.25,-96.76,0.0,0.0,4.34,7.18,0.0,0.0
TYR,-120,120,2,14,0.14285714,-48.11,67.88,0.0,0.0,3.81,1.32,0.0,0.0
TYR,-120,120,8,14,0.57142857,-62.18,-79.31,0.0,0.0,6.57,7.23,0.0,0.0
TYR,-120,150,2,29,0.06896552,-175.9,81.39,0.0,0.0,15.62,9.0,0.0,0.0
TYR,-120,150,9,29,0.31034483,-62.48,86.08,0.0,0.0,5.57,5.49,0.0,0.0
TYR,-120,150,17,29,0.5862069,-64.36,-83.25,0.0,0.0,5.44,5.12,0.0,0.0
TYR,-90,-30,5,13,0.38461538,-62.86,88.63,0.0,0.0,8.57,19.24,0.0,0.0
TYR,-90,-30,6,13,0.46153846,-70.95,-72.39,0.0,0.0,3.4,12.73,0.0,0.0
TYR,-90,0,2,6,0.33333333,48.9,75.37,0.0,0.0,5.52,1.15,0.0,0.0
TYR,-90,0,2,6,0.33333333,-64.62,-59.21,0.0,0.0,0.35,28.66,0.0,0.0
TYR,-90,90,3,4,0.75,-66.74,-99.07,0.0,0.0,1.25,13.4,0.0,0.0
TYR,-90,120,6,20,0.3,179.48,70.78,0.0,0.0,9.08,15.43,0.0,0.0
TYR,-90,120,4,20,0.2,-68.42,89.41,0.0,0.0,6.34,5.98,0.0,0.0
TYR,-90,120,9,20,0.45,-74.3,-70.45,0.0,0.0,8.38,4.95,0.0,0.0
TYR,-90,150,2,12,0.16666667,175.31,57.35,0.0,0.0,2.01,12.42,0.0,0.0
TYR,-90,150,4,12,0.33333333,-67.67,83.98,0.0,0.0,6.04,7.08,0.0,0.0
TYR,-90,150,5,12,0.41666667,-56.53,-81.02,0.0,0.0,5.72,15.37,0.0,0.0
TYR,-60,-60,24,41,0.58536585,177.52,79.5,0.0,0.0,5.65,10.28,0.0,0.0
TYR,-60,-60,10,41,0.24390244,-179.22,-86.26,0.0,0.0,5.9,4.02,0.0,0.0
TYR,-60,-60,6,41,0.14634146,-81.17,-65.69,0.0,0.0,10.35,16.37,0.0,0.0
TYR,-60,-30,28,60,0.46666667,-179.55,65.8,0.0,0.0,5.88,14.89,0.0,0.0
TYR,-60,-30,2,60,0.03333333,-172.32,-42.07,0.0,0.0,11.84,38.59,0.0,0.0
TYR,-60,-30,9,60,0.15,-73.89,87.13,0.0,0.0,8.65,19.44,0.0,0.0
TYR,-60,-30,3,60,0.05,-67.94,145.77,0.0,0.0,8.01,9.49,0.0,0.0
TYR,-60,-30,16,60,0.26666667,-70.13,-62.27,0.0,0.0,9.32,11.34,0.0,0.0
TYR,-60,120,6,10,0.6,-179.49,62.77,0.0,0.0,6.59,9.19,0.0,0.0
TYR,-60,120,4,10,0.4,-75.57,-65.64,0.0,0.0,9.2,6.05,0.0,0.0
TYR,-60,150,5,15,0.33333333,175.89,79.1,0.0,0.0,4.95,7.92,0.0,0.0
TYR,-60,150,3,15,0.2,-82.47,57.99,0.0,0.0,10.97,30.77,0.0,0.0
TYR,-60,150,5,15,0.33333333,-70.22,-70.03,0.0,0.0,6.39,11.6,0.0,0.0
TYR,-30,-60,5,5,1.0,-169.49,68.71,0.0,0.0,6.08,12.77,0.0,0.0
TYR,60,30,2,8,0.25,-64.72,84.75,0.0,0.0,22.27,26.96,0.0,0.0
TYR,60,30,6,8,0.75,-47.59,-66.71,0.0,0.0,8.8,7.16,0.0,0.0
TYR,60,60,2,2,1.0,-67.26,-61.58,0.0,0.0,2.95,2.5,0.0,0.0
CYS,-180,-180,2,2,1.0,67.54,0.0,0.0,0.0,10.48,0.0,0.0,0.0
CYS,-150,-180,2,2,1.0,69.43,0.0,0.0,0.0,9.43,0.0,0.0,0.0
CYS,-150,150,2,3,0.66666667,62.99,0.0,0.0,0.0,4.25,0.0,0.0,0.0
CYS,-120,-180,3,3,1.0,-49.81,0.0,0.0,0.0,4.22,0.0,0.0,0.0
CYS,-120,150,2,2,1.0,167.48,0.0,0.0,0.0,0.73,0.0,0.0,0.0
CYS,-90,-180,5,5,1.0,68.15,0.0,0.0,0.0,11.83,0.0,0.0,0.0
CYS,-90,-30,2,2,1.0,-61.62,0.0,0.0,0.0,10.65,0.0,0.0,0.0
CYS,-90,120,10,11,0.90909091,-175.81,0.0,0.0,0.0,3.79,0.0,0.0,0.0
CYS,-60,-180,2,2,1.0,72.32,0.0,0.0,0.0,11.61,0.0,0.0,0.0
CYS,-60,-60,3,3,1.0,-62.82,0.0,0.0,0.0,25.54,0.0,0.0,0.0
CYS,-60,-30,3,13,0.23076923,70.65,0.0,0.0,0.0,10.51,0.0,0.0,0.0
CYS,-60,-30,4,13,0.30769231,-174.45,0.0,0.0,0.0,6.22,0.0,0.0,0.0
CYS,-60,-30,6,13,0.46153846,-65.58,0.0,0.0,0.0,11.67,0.0,0.0,0.0
CYS,-60,120,5,6,0.83333333,-177.55,0.0,0.0,0.0,2.72,0.0,0.0,0.0
CYS,-60,150,3,7,0.42857143,71.9,0.0,0.0,0.0,1.87,0.0,0.0,0.0
CYS,-60,150,2,7,0.28571429,-178.2,0.0,0.0,0.0,0.64,0.0,0.0,0.0
CYS,-60,150,2,7,0.28571429,-61.22,0.0,0.0,0.0,3.12,0.0,0.0,0.0
CYS,60,60,2,2,1.0,-54.85,0.0,0.0,0.0,5.84,0.0,0.0,0.0
SER,-180,-180,2,2,1.0,84.03,0.0,0.0,0.0,21.22,0.0,0.0,0.0
SER,-180,150,2,2,1.0,60.98,0.0,0.0,0.0,4.74,0.0,0.0,0.0
SER,-150,-180,9,13,0.69230769,69.02,0.0,0.0,0.0,5.8,0.0,0.0,0.0
SER,-150,-180,2,13,0.15384615,-178.35,0.0,0.0,0.0,8.92,0.0,0.0,0.0
SER,-150,-180,2,13,0.15384615,-28.69,0.0,0.0,0.0,28.68,0.0,0.0,0.0
SER,-150,150,16,24,0.66666667,64.27,0.0,0.0,0.0,8.78,0.0,0.0,0.0
SER,-150,150,5,24,0.20833333,175.24,0.0,0.0,0.0,5.9,0.0,0.0,0.0
SER,-150,150,3,24,0.125,-58.01,0.0,0.0,0.0,11.9,0.0,0.0,0.0
SER,-120,-180,3,9,0.33333333,64.98,0.0,0.0,0.0,10.67,0.0,0.0,0.0
SER,-120,-180,5,9,0.55555556,-74.27,0.0,0.0,0.0,14.49,0.0,0.0,0.0
SER,-120,-30,4,4,1.0,60.13,0.0,0.0,0.0,10.4,0.0,0.0,0.0
SER,-120,0,2,6,0.33333333,54.82,0.0,0.0,0.0,4.29,0.0,0.0,0.0
SER,-120,0,2,6,0.33333333,-170.08,0.0,0.0,0.0,0.33,0.0,0.0,0.0
SER,-120,0,2,6,0.33333333,-42.95,0.0,0.0,0.0,42.95,0.0,0.0,0.0
SER,-120,90,3,7,0.42857143,172.01,0.0,0.0,0.0,9.07,0.0,0.0,0.0
SER,-120,90,3,7,0.42857143,-58.15,0.0,0.0,0.0,8.02,0.0,0.0,0.0
SER,-120,120,2,14,0.14285714,50.18,0.0,0.0,0.0,6.97,0.0,0.0,0.0
SER,-120,120,8,14,0.57142857,170.65,0.0,0.0,0.0,7.14,0.0,0.0,0.0
SER,-120,120,4,14,0.28571429,-56.71,0.0,0.0,0.0,5.25,0.0,0.0,0.0
SER,-120,150,6,15,0.4,58.91,0.0,0.0,0.0,7.63,0.0,0.0,0.0
SER,-120,150,7,15,0.46666667,178.15,0.0,0.0,0.0,10.24,0.0,0.0,0.0
SER,-120,150,2,15,0.13333333,-63.47,0.0,0.0,0.0,6.27,0.0,0.0,0.0
SER,-90,-180,9,11,0.81818182,79.89,0.0,0.0,0.0,7.45,0.0,0.0,0.0
SER,-90,-180,2,11,0.18181818,-179.67,0.0,0.0,0.0,20.25,0.0,0.0,0.0
SER,-90,-30,5,9,0.55555556,57.59,0.0,0.0,0.0,4.4,0.0,0.0,0.0
SER,-90,-30,2,9,0.22222222,177.6,0.0,0.0,0.0,4.98,0.0,0.0,0.0
SER,-90,-30,2,9,0.22222222,-70.49,0.0,0.0,0.0,3.92,0.0,0.0,0.0
SER,-90,0,17,24,0.70833333,63.97,0.0,0.0,0.0,8.18,0.0,0.0,0.0
SER,-90,0,7,24,0.29166667,-63.77,0.0,0.0,0.0,6.59,0.0,0.0,0.0
SER,-90,30,2,3,0.66666667,-58.23,0.0,0.0,0.0,25.04,0.0,0.0,0.0
SER,-90,120,4,13,0.30769231,43.83,0.0,0.0,0.0,9.35,0.0,0.0,0.0
SER,-90,120,4,13,0.30769231,-173.91,0.0,0.0,0.0,9.2,0.0,0.0,0.0
SER,-90,120,5,13,0.38461538,-66.89,0.0,0.0,0.0,5.74,0.0,0.0,0.0
SER,-90,150,11,27,0.40740741,67.21,0.0,0.0,0.0,7.82,0.0,0.0,0.0
SER,-90,150,10,27,0.37037037,179.2,0.0,0.0,0.0,5.28,0.0,0.0,0.0
SER,-90,150,6,27,0.22222222,-60.78,0.0,0.0,0.0,4.76,0.0,0.0,0.0
SER,-60,-180,2,4,0.5,67.92,0.0,0.0,0.0,0.75,0.0,0.0,0.0
SER,-60,-60,4,40,0.1,55.98,0.0,0.0,0.0,6.25,0.0,0.0,0.0
SER,-60,-60,15,40,0.375,-179.86,0.0,0.0,0.0,7.64,0.0,0.0,0.0
SER,-60,-60,21,40,0.525,-62.78,0.0,0.0,0.0,18.36,0.0,0.0,0.0
SER,-60,-30,59,124,0.47580645,69.72,0.0,0.0,0.0,10.36,0.0,0.0,0.0
SER,-60,-30,17,124,0.13709677,179.08,0.0,0.0,0.0,9.21,0.0,0.0,0.0
SER,-60,-30,48,124,0.38709677,-65.65,0.0,0.0,0.0,9.68,0.0,0.0,0.0
SER,-60,0,18,18,1.0,62.63,0.0,0.0,0.0,9.26,0.0,0.0,0.0
SER,-60,90,2,2,1.0,-27.75,0.0,0.0,0.0,27.75,0.0,0.0,0.0
SER,-60,120,8,10,0.8,177.82,0.0,0.0,0.0,6.18,0.0,0.0,0.0
SER,-60,150,26,51,0.50980392,66.1,0.0,0.0,0.0,8.0,0.0,0.0,0.0
SER,-60,150,16,51,0.31372549,170.88,0.0,0.0,0.0,6.77,0.0,0.0,0.0
SER,-60,150,9,51,0.17647059,-60.98,0.0,0.0,0.0,6.06,0.0,0.0,0.0
SER,-30,-60,2,2,1.0,-65.78,0.0,0.0,0.0,1.05,0.0,0.0,0.0
SER,-30,-30,3,4,0.75,-142.78,0.0,0.0,0.0,25.24,0.0,0.0,0.0
SER,60,0,2,3,0.66666667,-56.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SER,60,30,6,8,0.75,-62.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0
SER,60,60,3,3,1.0,-46.59,0.0,0.0,0.0,21.73,0.0,0.0,0.0
THR,-150,-180,4,11,0.36363636,68.24,0.0,0.0,0.0,10.77,0.0,0.0,0.0
THR,-150,-180,6,11,0.54545455,-167.11,0.0,0.0,0.0,3.04,0.0,0.0,0.0
THR,-150,30,2,2,1.0,62.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THR,-150,150,8,19,0.42105263,60.2,0.0,0.0,0.0,5.13,0.0,0.0,0.0
THR,-150,150,8,19,0.42105263,-170.02,0.0,0.0,0.0,7.2,0.0,0.0,0.0
THR,-150,150,3,19,0.15789474,-72.31,0.0,0.0,0.0,3.87,0.0,0.0,0.0
THR,-120,-180,16,16,1.0,69.97,0.0,0.0,0.0,6.31,0.0,0.0,0.0
THR,-120,-90,2,2,1.0,59.37,0.0,0.0,0.0,13.79,0.0,0.0,0.0
THR,-120,-30,4,4,1.0,63.83,0.0,0.0,0.0,4.87,0.0,0.0,0.0
THR,-120,0,9,10,0.9,59.04,0.0,0.0,0.0,6.43,0.0,0.0,0.0
THR,-120,30,2,2,1.0,63.84,0.0,0.0,0.0,5.29,0.0,0.0,0.0
THR,-120,120,5,18,0.27777778,62.22,0.0,0.0,0.0,13.87,0.0,0.0,0.0
THR,-120,120,12,18,0.66666667,-60.42,0.0,0.0,0.0,2.31,0.0,0.0,0.0
THR,-120,150,20,28,0.71428571,61.38,0.0,0.0,0.0,8.31,0.0,0.0,0.0
THR,-120,150,4,28,0.14285714,177.91,0.0,0.0,0.0,8.16,0.0,0.0,0.0
THR,-120,150,4,28,0.14285714,-58.34,0.0,0.0,0.0,2.83,0.0,0.0,0.0
THR,-90,-180,18,20,0.9,61.23,0.0,0.0,0.0,5.83,0.0,0.0,0.0
THR,-90,-180,2,20,0.1,-163.82,0.0,0.0,0.0,24.79,0.0,0.0,0.0
THR,-90,-60,3,5,0.6,48.98,0.0,0.0,0.0,7.06,0.0,0.0,0.0
THR,-90,-60,2,5,0.4,-44.55,0.0,0.0,0.0,4.54,0.0,0.0,0.0
THR,-90,-30,6,9,0.66666667,62.05,0.0,0.0,0.0,5.63,0.0,0.0,0.0
THR,-90,-30,3,9,0.33333333,-49.81,0.0,0.0,0.0,11.47,0.0,0.0,0.0
THR,-90,0,26,26,1.0,58.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0
THR,-90,90,2,2,1.0,-58.69,0.0,0.0,0.0,12.82,0.0,0.0,0.0
THR,-90,120,13,14,0.92857143,-62.11,0.0,0.0,0.0,8.04,0.0,0.0,0.0
THR,-90,150,18,21,0.85714286,56.85,0.0,0.0,0.0,6.25,0.0,0.0,0.0
THR,-90,150,2,21,0.0952381,-170.8,0.0,0.0,0.0,3.33,0.0,0.0,0.0
THR,-60,-180,6,6,1.0,66.36,0.0,0.0,0.0,2.71,0.0,0.0,0.0
THR,-60,-60,6,40,0.15,44.03,0.0,0.0,0.0,8.89,0.0,0.0,0.0
THR,-60,-60,33,40,0.825,-59.41,0.0,0.0,0.0,3.94,0.0,0.0,0.0
THR,-60,-30,21,79,0.26582278,62.52,0.0,0.0,0.0,6.97,0.0,0.0,0.0
THR,-60,-30,3,79,0.03797468,-172.82,0.0,0.0,0.0,1.57,0.0,0.0,0.0
THR,-60,-30,55,79,0.69620253,-59.02,0.0,0.0,0.0,7.45,0.0,0.0,0.0
THR,-60,0,6,6,1.0,68.86,0.0,0.0,0.0,3.38,0.0,0.0,0.0
THR,-60,120,4,6,0.66666667,-53.84,0.0,0.0,0.0,3.45,0.0,0.0,0.0
THR,-60,150,5,13,0.38461538,61.61,0.0,0.0,0.0,5.24,0.0,0.0,0.0
THR,-60,150,8,13,0.61538462,-53.84,0.0,0.0,0.0,6.92,0.0,0.0,0.0
THR,-30,-60,6,6,1.0,-56.44,0.0,0.0,0.0,3.32,0.0,0.0,0.0
THR,30,-30,2,2,1.0,-57.82,0.0,0.0,0.0,1.19,0.0,0.0,0.0
VAL,-150,120,6,6,1.0,-176.9,0.0,0.0,0.0,3.67,0.0,0.0,0.0
VAL,-150,150,3,11,0.27272727,44.79,0.0,0.0,0.0,19.42,0.0,0.0,0.0
VAL,-150,150,4,11,0.36363636,-177.39,0.0,0.0,0.0,2.71,0.0,0.0,0.0
VAL,-150,150,4,11,0.36363636,-64.72,0.0,0.0,0.0,3.73,0.0,0.0,0.0
VAL,-120,-180,6,6,1.0,-66.29,0.0,0.0,0.0,2.45,0.0,0.0,0.0
VAL,-120,-30,3,4,0.75,163.41,0.0,0.0,0.0,2.55,0.0,0.0,0.0
VAL,-120,0,3,3,1.0,-56.06,0.0,0.0,0.0,5.41,0.0,0.0,0.0
VAL,-120,90,2,2,1.0,-176.29,0.0,0.0,0.0,5.53,0.0,0.0,0.0
VAL,-120,120,6,39,0.15384615,46.94,0.0,0.0,0.0,8.25,0.0,0.0,0.0
VAL,-120,120,29,39,0.74358974,179.81,0.0,0.0,0.0,4.67,0.0,0.0,0.0
VAL,-120,120,4,39,0.1025641,-61.26,0.0,0.0,0.0,5.42,0.0,0.0,0.0
VAL,-120,150,5,26,0.19230769,69.4,0.0,0.0,0.0,2.64,0.0,0.0,0.0
VAL,-120,150,9,26,0.34615385,-178.67,0.0,0.0,0.0,4.56,0.0,0.0,0.0
VAL,-120,150,12,26,0.46153846,-61.47,0.0,0.0,0.0,2.56,0.0,0.0,0.0
VAL,-90,-60,4,4,1.0,175.54,0.0,0.0,0.0,5.66,0.0,0.0,0.0
VAL,-90,-30,2,11,0.18181818,57.7,0.0,0.0,0.0,5.85,0.0,0.0,0.0
VAL,-90,-30,6,11,0.54545455,172.58,0.0,0.0,0.0,9.44,0.0,0.0,0.0
VAL,-90,-30,3,11,0.27272727,-59.53,0.0,0.0,0.0,6.24,0.0,0.0,0.0
VAL,-90,0,3,6,0.5,69.46,0.0,0.0,0.0,7.81,0.0,0.0,0.0
VAL,-90,0,3,6,0.5,-54.15,0.0,0.0,0.0,8.6,0.0,0.0,0.0
VAL,-90,120,32,35,0.91428571,178.26,0.0,0.0,0.0,4.77,0.0,0.0,0.0
VAL,-90,120,2,35,0.05714286,-60.77,0.0,0.0,0.0,9.65,0.0,0.0,0.0
VAL,-90,150,10,12,0.83333333,177.25,0.0,0.0,0.0,6.34,0.0,0.0,0.0
VAL,-90,150,2,12,0.16666667,-25.16,0.0,0.0,0.0,25.16,0.0,0.0,0.0
VAL,-60,-60,3,27,0.11111111,60.98,0.0,0.0,0.0,4.72,0.0,0.0,0.0
VAL,-60,-60,24,27,0.88888889,171.57,0.0,0.0,0.0,6.84,0.0,0.0,0.0
VAL,-60,-30,13,71,0.18309859,62.8,0.0,0.0,0.0,9.07,0.0,0.0,0.0
VAL,-60,-30,47,71,0.66197183,178.56,0.0,0.0,0.0,8.14,0.0,0.0,0.0
VAL,-60,-30,11,71,0.15492958,-64.19,0.0,0.0,0.0,25.42,0.0,0.0,0.0
VAL,-60,120,10,10,1.0,175.5,0.0,0.0,0.0,6.21,0.0,0.0,0.0
VAL,-60,150,5,12,0.41666667,67.93,0.0,0.0,0.0,8.84,0.0,0.0,0.0
VAL,-60,150,5,12,0.41666667,177.59,0.0,0.0,0.0,9.95,0.0,0.0,0.0
VAL,-60,150,2,12,0.16666667,-55.75,0.0,0.0,0.0,3.58,0.0,0.0,0.0
